First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Christine,Rogers,24,School L,Street L 101,45789,7382.119,Nurse,53.5,174.3,39,Green,Red,6.1,5.9
Mercedes,Williams,8,School J,Street J 202,56789,12526.32,Nurse,23.0,137.8,39,Green,Brown,9.3,9.3
James,Herrera,4,School A,Street A 123,12345,9605.178,Nurse,67.1,174.1,36,Green,Blonde,4.0,8.8
Christopher,Campbell,6,School G,Street G 456,12654,5142.831,Nurse,53.7,144.0,37,Blue,Red,9.4,7.0
Dawn,Brooks,25,School D,Street D 101,45678,6190.701,Nurse,49.0,120.6,42,Brown,Brown,6.3,8.9
Kristy,Bradley,7,School A,Street A 123,12345,13978.636,Engineer,67.9,100.5,34,Brown,Black,4.8,4.5
Savannah,Short,7,School L,Street L 101,45789,8393.734,Engineer,74.7,199.6,34,Blue,Blonde,4.4,2.5
Lisa,Smith,2,School J,Street J 202,56789,9980.344,Teacher,56.1,187.8,42,Green,Blonde,4.0,7.5
Diane,Ryan,26,School K,Street K 789,34667,8995.216,Engineer,66.8,107.5,39,Blue,Blonde,8.7,3.7
Jennifer,Dennis,10,School M,Street M 202,56779,4112.235,Nurse,46.4,116.9,39,Green,Brown,2.5,4.0
Destiny,Frank,13,School J,Street J 202,56789,13315.282,Lawyer,28.9,126.5,35,Green,Red,4.1,2.6
Kyle,Potter,16,School L,Street L 101,45789,7990.466,Nurse,51.2,121.9,34,Green,Blonde,2.9,2.2
Kyle,Palmer,8,School K,Street K 789,34667,39021.503,Doctor,50.1,195.8,41,Green,Brown,5.7,9.6
Emma,Ryan,20,School J,Street J 202,56789,4901.933,Teacher,36.2,188.0,40,Blue,Black,2.4,8.7
Brittany,Chan,25,School B,Street B 456,23456,14157.606,Engineer,63.0,103.7,39,Blue,Brown,7.5,5.0
Allison,Turner,20,School E,Street E 202,56789,13411.85,Lawyer,21.9,178.7,39,Blue,Blonde,5.2,4.9
Aaron,Davis,0,School B,Street B 456,23456,4563.256,Nurse,38.6,114.8,34,Blue,Blonde,4.1,5.0
Paul,Collins,1,School J,Street J 202,56789,470.632,Unemployed,53.3,197.7,34,Blue,Blonde,3.4,7.2
Mary,Wright,10,School F,Street F 123,12456,39911.42,Doctor,67.4,156.9,37,Blue,Black,8.7,7.5
Steven,Medina,19,School H,Street H 789,67890,10601.824,Teacher,66.0,180.2,36,Green,Black,7.4,9.3
Carl,Thomas,24,School K,Street K 789,34667,7457.829,Nurse,51.8,158.1,41,Blue,Blonde,3.8,6.1
William,White,19,School D,Street D 101,45678,9629.5,Teacher,71.7,129.4,37,Green,Red,4.1,4.7
Gail,Mckay,20,School G,Street G 456,12654,17577.013,Engineer,28.4,109.9,41,Blue,Blonde,2.2,7.2
Jennifer,Young,3,School A,Street A 123,12345,12746.155,Nurse,77.9,134.2,39,Green,Red,6.5,6.6
John,Maxwell,10,School L,Street L 101,45789,14107.82,Engineer,30.1,100.7,36,Green,Blonde,4.2,2.3
Jeffrey,Lester,13,School G,Street G 456,12654,3122.023,Teacher,31.2,146.9,42,Brown,Red,3.3,3.3
Nicholas,Cook,2,School L,Street L 101,45789,11873.776,Teacher,71.8,132.5,38,Blue,Red,6.7,9.9
Stephanie,Byrd,2,School B,Street B 456,23456,4484.39,Nurse,51.7,116.3,36,Brown,Blonde,5.3,5.1
Monique,Riley,11,School B,Street B 456,23456,40812.822,Doctor,43.9,151.1,38,Green,Brown,5.3,9.1
Amy,Mcdaniel,24,School A,Street A 123,12345,26368.924,Lawyer,45.5,186.6,38,Blue,Blonde,6.0,6.8
Barbara,Good,9,School K,Street K 789,34667,5747.863,Nurse,71.8,187.6,36,Green,Black,2.3,4.8
Danielle,Foster,11,School F,Street F 123,12456,18642.32,Lawyer,43.0,160.5,41,Brown,Black,9.0,5.8
Sherri,Smith,13,School C,Street C 789,34567,15604.116,Doctor,76.4,149.6,39,Brown,Brown,5.8,8.5
April,Campbell,3,School J,Street J 202,56789,6320.711,Nurse,49.2,183.4,41,Blue,Brown,5.2,6.2
Chad,Fernandez,3,School I,Street I 101,23654,4789.96,Teacher,61.1,185.2,37,Blue,Red,9.3,6.3
Mark,Herrera,15,School A,Street A 123,12345,13457.335,Engineer,70.5,178.7,37,Brown,Brown,2.9,5.7
Stephen,Everett,16,School L,Street L 101,45789,30352.694,Doctor,42.1,156.9,35,Brown,Black,2.1,7.9
Haley,Smith,11,School A,Street A 123,12345,1148.667,Unemployed,36.4,109.7,41,Blue,Black,9.2,8.4
Eric,Taylor,3,School J,Street J 202,56789,24630.644,Lawyer,53.0,108.7,36,Green,Blonde,3.6,3.8
Nicholas,Perez,17,School D,Street D 101,45678,5155.502,Nurse,57.2,128.1,39,Brown,Brown,6.1,6.0
Eric,Strickland,15,School E,Street E 202,56789,31800.787,Lawyer,22.0,124.2,41,Brown,Black,4.4,9.0
Austin,Luna,16,School M,Street M 202,56779,681.338,Unemployed,57.8,106.3,40,Brown,Brown,3.6,8.3
Robert,Rogers,11,School C,Street C 789,34567,4031.027,Teacher,67.0,147.1,41,Green,Brown,3.6,9.7
Lorraine,Jefferson,13,School L,Street L 101,45789,16982.983,Lawyer,36.7,154.4,34,Green,Red,8.9,6.5
Lauren,Bradley,14,School F,Street F 123,12456,17217.206,Lawyer,66.8,195.0,36,Brown,Brown,3.9,6.2
Jeffrey,Schneider,2,School E,Street E 202,56789,11719.478,Teacher,53.7,111.0,36,Green,Black,6.2,2.7
William,Herrera,7,School A,Street A 123,12345,3231.907,Teacher,20.1,183.5,37,Brown,Black,4.4,2.7
Julian,Reynolds,11,School E,Street E 202,56789,29651.13,Lawyer,69.7,126.3,35,Blue,Blonde,5.2,9.4
Steven,Rivas,18,School E,Street E 202,56789,7178.275,Nurse,47.9,193.1,38,Brown,Red,5.7,2.1
Amber,Gomez,26,School C,Street C 789,34567,30301.613,Lawyer,47.6,104.1,35,Blue,Blonde,5.5,4.9
Michael,Carr,25,School D,Street D 101,45678,6853.193,Teacher,45.9,180.4,42,Blue,Black,2.1,8.8
David,Allison,25,School D,Street D 101,45678,10798.714,Engineer,31.9,151.8,37,Brown,Blonde,6.3,3.0
Eric,Richardson,5,School L,Street L 101,45789,19534.451,Engineer,68.6,104.8,37,Blue,Red,8.3,8.1
Nancy,Walters,15,School I,Street I 101,23654,16926.42,Engineer,22.9,152.0,36,Brown,Red,8.3,7.5
Anthony,Davidson,2,School C,Street C 789,34567,26175.4,Doctor,68.5,179.4,34,Brown,Red,6.3,4.9
Megan,Ho,19,School B,Street B 456,23456,12671.151,Engineer,20.6,162.5,36,Brown,Blonde,9.4,5.3
Chelsea,Leach,26,School K,Street K 789,34667,30383.763,Lawyer,65.1,188.4,42,Blue,Blonde,2.2,8.7
Donna,Hill,6,School A,Street A 123,12345,4583.362,Teacher,40.1,118.4,40,Brown,Black,3.5,9.3
Jonathan,Scott,23,School I,Street I 101,23654,11917.258,Nurse,23.1,118.7,35,Brown,Blonde,5.2,7.0
Penny,Vaughn,6,School J,Street J 202,56789,1508.761,Unemployed,21.9,118.5,38,Green,Brown,6.3,4.0
Stacey,Thompson,20,School L,Street L 101,45789,18093.901,Doctor,73.5,139.0,36,Blue,Red,7.6,8.2
Alexis,Bates,17,School K,Street K 789,34667,11438.087,Engineer,54.3,185.9,36,Green,Black,5.0,5.9
Shawn,Vargas,0,School K,Street K 789,34667,47044.371,Doctor,60.5,169.8,38,Brown,Red,4.0,2.3
Thomas,Munoz,21,School M,Street M 202,56779,4781.358,Teacher,70.3,191.4,34,Green,Black,7.2,3.6
Michael,Fitzgerald,12,School F,Street F 123,12456,655.942,Unemployed,21.8,163.7,37,Green,Black,2.9,5.0
Shannon,Rangel,20,School K,Street K 789,34667,24495.194,Lawyer,36.3,162.3,38,Green,Brown,3.5,2.2
Vincent,Torres,15,School H,Street H 789,67890,10076.721,Nurse,50.2,162.9,41,Blue,Black,2.3,5.4
David,Moore,7,School L,Street L 101,45789,482.355,Unemployed,43.9,199.2,40,Blue,Brown,3.4,9.2
Jeffrey,Kim,9,School H,Street H 789,67890,32897.803,Lawyer,50.5,171.2,36,Brown,Black,4.7,7.6
Kristin,Watson,5,School G,Street G 456,12654,42001.771,Doctor,76.5,196.4,38,Brown,Blonde,7.4,8.3
Jamie,Edwards,11,School F,Street F 123,12456,19373.596,Engineer,65.9,111.1,38,Brown,Red,2.9,2.8
George,Young,10,School A,Street A 123,12345,12085.191,Engineer,20.5,171.1,42,Green,Red,8.3,7.7
Ashley,Hart,12,School B,Street B 456,23456,30999.949,Doctor,25.4,108.6,34,Green,Blonde,4.0,7.6
Joseph,Torres,25,School A,Street A 123,12345,10444.053,Nurse,56.4,140.5,37,Green,Black,7.8,5.9
Brandon,Scott,16,School J,Street J 202,56789,10794.879,Nurse,24.8,113.6,38,Blue,Brown,8.2,7.2
Mary,Smith,0,School J,Street J 202,56789,9799.888,Teacher,69.9,131.8,40,Brown,Brown,9.8,8.9
Andrew,Coleman,26,School G,Street G 456,12654,5605.647,Engineer,69.7,106.8,38,Brown,Brown,5.7,4.4
Christina,Hill,5,School G,Street G 456,12654,24824.378,Lawyer,50.4,179.0,35,Green,Red,6.5,3.1
Jennifer,Hartman,24,School J,Street J 202,56789,561.386,Unemployed,78.1,140.0,34,Blue,Black,9.9,4.3
Jacqueline,Terrell,6,School J,Street J 202,56789,11176.919,Nurse,65.6,160.1,36,Brown,Black,6.1,4.4
Jonathan,Grant,2,School F,Street F 123,12456,312.161,Unemployed,35.4,116.6,36,Green,Red,8.4,4.9
Jason,Martinez,18,School I,Street I 101,23654,9426.7,Teacher,49.8,198.1,37,Brown,Blonde,7.5,7.2
Don,Bowers,19,School C,Street C 789,34567,18741.269,Engineer,58.6,146.8,39,Blue,Black,7.8,8.9
Dawn,Hill,15,School M,Street M 202,56779,5218.174,Nurse,76.4,163.1,36,Blue,Blonde,3.4,2.9
Regina,Jefferson,9,School F,Street F 123,12456,13807.396,Nurse,47.5,103.8,42,Blue,Black,2.8,8.1
Stephen,Ramirez,6,School C,Street C 789,34567,8148.13,Teacher,65.3,172.5,39,Blue,Blonde,4.2,4.2
William,Riggs,1,School L,Street L 101,45789,4391.242,Teacher,52.8,164.1,35,Blue,Red,3.2,5.0
Leslie,Chan,17,School E,Street E 202,56789,27838.144,Doctor,57.6,116.1,41,Brown,Black,2.3,3.2
Kristen,Scott,21,School A,Street A 123,12345,45065.999,Doctor,25.6,198.1,41,Blue,Blonde,7.8,8.9
Emily,Ramirez,7,School D,Street D 101,45678,368.669,Unemployed,55.4,119.7,41,Blue,Blonde,3.6,2.2
Rachel,Lowery,20,School H,Street H 789,67890,5229.954,Teacher,28.0,146.8,41,Blue,Red,3.5,5.7
Kevin,Campbell,11,School M,Street M 202,56779,20784.89,Doctor,79.0,155.1,36,Blue,Blonde,3.3,5.6
Cristina,Ayers,14,School J,Street J 202,56789,1017.814,Unemployed,78.3,142.1,39,Brown,Red,4.9,3.3
Larry,Allen,25,School K,Street K 789,34667,38481.356,Doctor,77.6,178.4,38,Blue,Brown,3.5,9.4
James,Mathews,16,School E,Street E 202,56789,6414.664,Teacher,37.0,115.4,37,Blue,Brown,8.6,3.4
Julie,Carter,21,School H,Street H 789,67890,17881.414,Engineer,26.8,199.3,34,Blue,Black,2.4,8.2
Ashley,Johnson,1,School J,Street J 202,56789,8077.215,Engineer,45.7,135.5,35,Brown,Brown,5.1,2.6
Shelly,Simpson,11,School G,Street G 456,12654,31157.275,Lawyer,51.8,149.5,41,Blue,Black,8.7,7.7
Alexandra,Martin,0,School K,Street K 789,34667,515.332,Unemployed,64.9,161.4,37,Green,Blonde,2.6,6.3
Jessica,Sanders,0,School D,Street D 101,45678,1375.742,Unemployed,53.7,112.2,34,Green,Black,9.8,5.9
Paul,Lyons,12,School M,Street M 202,56779,22189.942,Doctor,78.6,168.9,35,Green,Red,9.5,3.7
Robert,Powell,17,School J,Street J 202,56789,11463.745,Engineer,38.5,148.1,34,Brown,Red,5.0,3.5
Annette,Bolton,2,School I,Street I 101,23654,3235.692,Teacher,79.5,152.3,37,Blue,Red,8.4,4.6
Katherine,Smith,7,School E,Street E 202,56789,5428.719,Teacher,35.6,132.4,42,Brown,Brown,3.7,4.7
Stephanie,Lozano,20,School M,Street M 202,56779,19566.739,Engineer,56.5,116.7,35,Brown,Blonde,3.2,8.4
Megan,Quinn,22,School E,Street E 202,56789,47700.536,Doctor,72.4,138.5,39,Green,Red,6.9,8.5
David,Rivera,20,School L,Street L 101,45789,11671.302,Teacher,77.0,133.5,37,Brown,Brown,2.2,9.4
Jesse,Ford,0,School M,Street M 202,56779,19354.324,Engineer,23.4,137.4,36,Brown,Black,2.4,6.9
Rachel,Graham,17,School F,Street F 123,12456,7431.449,Teacher,47.4,188.9,36,Brown,Brown,4.3,9.1
Drew,Lee,17,School E,Street E 202,56789,48819.276,Doctor,79.9,110.3,40,Brown,Blonde,4.5,9.0
Claudia,Middleton,8,School M,Street M 202,56779,18374.976,Engineer,69.5,107.4,36,Blue,Brown,6.0,3.6
Rebecca,Walker,26,School I,Street I 101,23654,17961.223,Lawyer,21.6,171.6,41,Blue,Red,8.4,3.4
Lee,Morton,11,School G,Street G 456,12654,15747.128,Lawyer,30.2,183.1,39,Brown,Blonde,5.0,6.3
Martin,Sparks,19,School E,Street E 202,56789,781.358,Unemployed,30.1,185.4,34,Green,Red,4.6,8.7
Michael,Kemp,10,School K,Street K 789,34667,1297.099,Unemployed,54.1,149.8,36,Blue,Brown,3.9,7.0
David,Baker,4,School D,Street D 101,45678,8513.89,Engineer,76.9,199.7,38,Green,Black,8.0,7.8
Paul,Callahan,26,School H,Street H 789,67890,1290.323,Unemployed,47.2,151.1,39,Green,Red,5.6,3.1
Amanda,Stevenson,6,School L,Street L 101,45789,9822.04,Teacher,71.8,121.2,35,Brown,Blonde,8.8,3.2
Nathan,Washington,13,School B,Street B 456,23456,9861.291,Teacher,42.6,157.3,34,Blue,Brown,2.6,5.2
Ashley,Jordan,24,School L,Street L 101,45789,40755.753,Doctor,63.8,121.0,34,Green,Brown,9.1,3.1
Judith,Weeks,14,School E,Street E 202,56789,15516.82,Doctor,78.9,164.8,42,Green,Black,3.1,8.8
Megan,Shields,20,School K,Street K 789,34667,1553.068,Unemployed,63.2,124.9,37,Blue,Brown,2.8,6.3
James,Gray,7,School D,Street D 101,45678,37315.469,Doctor,39.5,168.8,34,Brown,Blonde,5.8,6.2
Brandi,Harris,4,School G,Street G 456,12654,10783.333,Teacher,29.2,103.7,38,Blue,Blonde,3.3,6.2
Tom,Rhodes,19,School F,Street F 123,12456,26845.666,Lawyer,25.7,117.7,36,Green,Brown,2.3,4.4
Katherine,Davis,11,School M,Street M 202,56779,6354.995,Engineer,44.4,190.5,40,Blue,Blonde,2.5,4.9
Patty,Banks,12,School F,Street F 123,12456,14467.446,Lawyer,51.7,176.4,38,Brown,Black,6.5,6.0
Dennis,Harris,5,School J,Street J 202,56789,45574.743,Doctor,61.8,118.0,42,Green,Red,8.8,3.5
Jamie,Jones,18,School F,Street F 123,12456,366.068,Unemployed,71.5,147.6,35,Blue,Red,8.9,7.7
Rebecca,Caldwell,7,School K,Street K 789,34667,6936.773,Engineer,65.1,174.4,34,Blue,Red,9.9,9.1
Alexis,Oconnor,18,School A,Street A 123,12345,8768.176,Nurse,59.0,113.9,39,Brown,Black,5.2,3.2
Janet,Stanton,15,School K,Street K 789,34667,896.642,Unemployed,53.8,162.3,41,Blue,Black,3.7,8.9
Robert,Orozco,10,School J,Street J 202,56789,14494.191,Lawyer,77.7,164.3,36,Blue,Black,4.4,4.5
Nicholas,Sweeney,15,School E,Street E 202,56789,1090.89,Unemployed,67.6,164.6,34,Green,Black,6.5,5.8
Rebecca,Black,24,School C,Street C 789,34567,7541.156,Nurse,51.1,172.6,37,Green,Red,8.5,4.0
Lisa,White,8,School E,Street E 202,56789,16350.09,Doctor,71.5,117.4,39,Brown,Black,4.3,5.4
Marco,Brooks,12,School C,Street C 789,34567,8700.653,Engineer,58.1,138.9,36,Brown,Blonde,3.9,3.0
Jared,Price,14,School F,Street F 123,12456,401.05,Unemployed,63.6,147.5,41,Green,Brown,4.2,6.7
Blake,Thomas,0,School B,Street B 456,23456,6885.426,Teacher,48.4,137.0,36,Green,Red,3.9,2.6
Perry,Moreno,8,School J,Street J 202,56789,15558.604,Doctor,56.9,188.4,41,Brown,Red,3.0,3.9
Phillip,Williams,26,School G,Street G 456,12654,32523.54,Lawyer,30.8,128.1,37,Blue,Black,3.1,8.5
Courtney,Brooks,8,School L,Street L 101,45789,16432.23,Doctor,78.1,198.3,37,Blue,Blonde,9.1,6.5
Yolanda,Bray,17,School D,Street D 101,45678,1401.155,Unemployed,48.2,152.7,36,Green,Black,9.4,2.0
Rebecca,Holmes,10,School K,Street K 789,34667,20553.38,Doctor,52.9,129.3,39,Brown,Blonde,5.9,2.8
Tyler,Morgan,12,School C,Street C 789,34567,9805.067,Nurse,30.3,182.1,36,Brown,Brown,6.2,8.3
Michael,Lin,13,School C,Street C 789,34567,7498.473,Nurse,67.0,131.7,41,Blue,Blonde,3.6,4.3
Frances,Warner,15,School M,Street M 202,56779,760.345,Unemployed,72.5,180.6,42,Brown,Black,5.7,9.8
Linda,Keller,13,School J,Street J 202,56789,5404.666,Engineer,38.6,171.7,41,Green,Red,4.7,6.0
Jennifer,Bennett,2,School G,Street G 456,12654,37864.685,Doctor,78.2,144.4,34,Brown,Blonde,8.1,6.4
Martin,Griffith,6,School E,Street E 202,56789,15155.076,Engineer,41.6,101.8,35,Brown,Black,4.4,7.4
Robert,Hall,23,School J,Street J 202,56789,18079.758,Lawyer,27.8,194.9,35,Blue,Blonde,2.1,4.5
Jennifer,Meyer,3,School H,Street H 789,67890,10502.832,Nurse,28.8,103.2,37,Blue,Blonde,7.5,9.9
Samuel,Avila,20,School A,Street A 123,12345,9379.358,Teacher,38.0,144.0,34,Brown,Brown,7.4,6.8
Karen,Stokes,5,School K,Street K 789,34667,7675.651,Engineer,70.0,191.2,38,Blue,Brown,7.4,2.3
Jaime,Bryant,9,School E,Street E 202,56789,6147.245,Teacher,54.1,173.1,42,Brown,Red,8.5,5.7
Mary,Perez,2,School C,Street C 789,34567,42089.308,Doctor,59.6,125.9,34,Brown,Black,3.7,9.6
Julia,Fleming,22,School A,Street A 123,12345,6269.238,Engineer,67.9,158.6,37,Blue,Blonde,6.9,5.1
Dylan,Wilson,10,School B,Street B 456,23456,9291.305,Teacher,78.8,115.1,41,Brown,Blonde,8.0,8.7
Amy,Novak,18,School B,Street B 456,23456,3607.735,Teacher,66.8,128.5,40,Blue,Blonde,4.9,4.6
Laura,Gillespie,11,School J,Street J 202,56789,7388.888,Nurse,49.1,141.4,34,Blue,Brown,9.7,4.5
Eric,Medina,22,School L,Street L 101,45789,1065.032,Unemployed,39.7,147.9,42,Green,Blonde,3.8,7.0
Devin,Wright,10,School A,Street A 123,12345,38390.471,Doctor,23.3,104.4,36,Blue,Blonde,7.2,2.1
Scott,Larson,16,School A,Street A 123,12345,5311.71,Nurse,51.3,143.9,40,Blue,Black,5.6,3.9
Brandon,Hayes,10,School M,Street M 202,56779,31248.88,Lawyer,51.4,127.6,35,Green,Blonde,4.9,8.6
Christine,Shelton,1,School K,Street K 789,34667,17473.507,Lawyer,47.5,188.0,34,Blue,Brown,4.9,3.6
Brenda,Callahan,10,School G,Street G 456,12654,19990.669,Lawyer,71.9,119.3,35,Brown,Brown,6.0,3.8
Nicole,Ballard,18,School G,Street G 456,12654,12174.938,Engineer,70.0,191.1,36,Green,Red,3.2,4.9
Tina,Davis,25,School G,Street G 456,12654,37838.432,Doctor,58.1,179.6,40,Green,Blonde,2.5,3.7
Cindy,Robinson,17,School L,Street L 101,45789,5063.851,Nurse,63.6,123.4,38,Blue,Brown,7.6,8.0
Brian,Hooper,0,School B,Street B 456,23456,9525.569,Teacher,33.1,135.4,36,Blue,Blonde,3.0,7.4
Joseph,Patterson,2,School F,Street F 123,12456,8545.543,Teacher,67.4,117.7,40,Green,Black,6.1,6.1
Amy,Bell,22,School L,Street L 101,45789,11167.783,Engineer,46.0,131.8,36,Green,Red,9.4,4.5
Matthew,Monroe,26,School D,Street D 101,45678,13266.976,Engineer,20.0,129.7,37,Green,Black,5.5,6.9
Katie,Garcia,10,School B,Street B 456,23456,6020.988,Nurse,76.0,148.4,40,Blue,Brown,9.7,6.4
Brandy,Bryan,26,School B,Street B 456,23456,41017.822,Doctor,78.1,189.2,35,Green,Black,7.3,6.8
David,Yoder,19,School E,Street E 202,56789,3932.355,Teacher,51.9,116.5,34,Brown,Blonde,6.1,2.9
Jimmy,Bailey,20,School H,Street H 789,67890,9206.68,Nurse,27.3,184.6,42,Blue,Blonde,2.3,4.0
Melissa,Anthony,16,School J,Street J 202,56789,27391.622,Lawyer,57.7,108.1,36,Blue,Blonde,7.4,5.4
Brenda,Stein,20,School D,Street D 101,45678,8490.25,Engineer,22.0,108.9,39,Brown,Black,8.9,5.2
Sarah,Aguilar,12,School F,Street F 123,12456,11030.135,Engineer,23.7,181.7,35,Blue,Blonde,6.5,3.4
Tommy,Miller,26,School A,Street A 123,12345,5123.848,Nurse,76.2,140.3,42,Blue,Blonde,2.1,8.4
Pamela,Young,8,School J,Street J 202,56789,25770.863,Lawyer,33.4,199.4,38,Green,Blonde,8.3,3.0
Adam,Gardner,16,School B,Street B 456,23456,4247.508,Teacher,29.8,152.8,34,Green,Black,9.4,7.0
Adam,Foster,0,School L,Street L 101,45789,4165.367,Nurse,44.6,181.1,36,Brown,Red,3.4,4.5
Deborah,Dodson,24,School L,Street L 101,45789,37024.884,Doctor,40.7,113.4,40,Brown,Brown,7.4,8.7
Karen,Meyers,2,School K,Street K 789,34667,16364.021,Engineer,44.1,163.8,36,Brown,Black,6.5,3.9
Scott,Smith,17,School J,Street J 202,56789,19598.609,Engineer,55.6,156.2,36,Brown,Red,2.2,2.7
Stephen,Williams,26,School J,Street J 202,56789,13800.607,Engineer,33.6,163.5,39,Blue,Brown,3.3,8.9
Bruce,Juarez,26,School D,Street D 101,45678,34203.772,Doctor,68.3,167.4,37,Blue,Brown,7.5,6.3
Cathy,Lewis,7,School F,Street F 123,12456,4858.644,Teacher,52.2,186.2,37,Brown,Black,4.4,9.5
Jennifer,Mason,4,School B,Street B 456,23456,20395.939,Lawyer,43.4,175.7,35,Blue,Brown,3.9,4.6
Mark,Dickson,26,School L,Street L 101,45789,9291.228,Engineer,26.8,152.6,35,Green,Black,5.0,5.7
Gregory,Young,16,School D,Street D 101,45678,587.795,Unemployed,78.7,107.6,35,Brown,Brown,5.7,9.2
Danny,Adams,15,School J,Street J 202,56789,571.724,Unemployed,61.3,196.1,42,Green,Brown,9.4,9.2
Amy,Clark,8,School M,Street M 202,56779,1430.637,Unemployed,71.1,132.8,40,Green,Brown,3.3,7.0
Ryan,Harris,16,School C,Street C 789,34567,8446.246,Engineer,53.5,173.6,37,Green,Brown,9.6,6.3
Anna,Matthews,9,School F,Street F 123,12456,1564.772,Unemployed,39.4,174.6,36,Blue,Brown,3.6,3.0
Julia,Cook,24,School A,Street A 123,12345,12110.714,Engineer,57.7,171.7,37,Green,Brown,4.4,4.7
Eric,Weber,13,School G,Street G 456,12654,15254.166,Doctor,63.2,156.6,38,Green,Blonde,8.6,3.1
Mary,Montes,26,School J,Street J 202,56789,9352.332,Nurse,54.0,179.2,36,Blue,Brown,8.9,5.3
Jennifer,Harmon,10,School F,Street F 123,12456,7407.345,Engineer,46.0,126.3,37,Green,Brown,8.5,8.1
Dana,Gould,20,School B,Street B 456,23456,7089.516,Teacher,53.6,195.1,39,Green,Brown,3.8,4.7
John,Rodriguez,9,School L,Street L 101,45789,39045.421,Doctor,69.6,112.5,37,Green,Brown,8.6,3.7
Rebecca,Swanson,13,School C,Street C 789,34567,12653.028,Nurse,75.5,179.7,37,Blue,Brown,2.7,6.6
John,Bell,19,School D,Street D 101,45678,5461.103,Engineer,79.8,161.2,41,Blue,Red,7.7,6.5
Danny,Gamble,20,School G,Street G 456,12654,14813.046,Lawyer,42.2,143.5,36,Blue,Black,6.9,5.4
Billy,Bray,19,School K,Street K 789,34667,31180.998,Lawyer,59.1,120.3,35,Blue,Blonde,2.3,3.4
Bethany,Berry,13,School B,Street B 456,23456,1481.769,Unemployed,67.4,147.0,40,Blue,Red,9.7,9.5
Jorge,Watkins,16,School B,Street B 456,23456,8136.257,Teacher,75.5,178.5,36,Brown,Black,10.0,6.6
Chad,Flynn,0,School G,Street G 456,12654,19545.008,Engineer,55.1,124.9,38,Green,Brown,7.4,9.7
Matthew,King,22,School G,Street G 456,12654,29604.362,Lawyer,29.7,116.0,39,Green,Red,4.4,9.1
Yolanda,Martinez,7,School B,Street B 456,23456,861.92,Unemployed,64.1,181.8,38,Blue,Black,5.2,9.9
Brenda,Walker,8,School L,Street L 101,45789,6829.177,Nurse,48.8,194.8,36,Blue,Red,9.0,3.1
Curtis,Hoffman,1,School M,Street M 202,56779,18812.644,Doctor,56.0,156.0,42,Brown,Brown,5.8,4.8
Alicia,Wells,20,School L,Street L 101,45789,874.273,Unemployed,74.0,140.9,39,Brown,Brown,6.7,4.2
Patricia,Larsen,2,School K,Street K 789,34667,12113.678,Lawyer,40.6,125.8,38,Green,Red,6.9,6.8
Anna,Montgomery,10,School D,Street D 101,45678,1280.843,Unemployed,39.1,177.0,34,Green,Red,4.4,2.3
Nicole,Wilkinson,11,School H,Street H 789,67890,8550.855,Engineer,59.6,146.6,41,Brown,Red,2.2,5.4
Alison,Pineda,10,School I,Street I 101,23654,5862.745,Teacher,71.1,132.4,42,Blue,Red,5.2,6.6
Candace,Merritt,2,School F,Street F 123,12456,748.562,Unemployed,68.5,125.9,38,Brown,Black,5.7,3.8
Daniel,Jackson,23,School F,Street F 123,12456,12493.944,Engineer,65.4,125.0,35,Blue,Red,9.8,5.5
Pam,Shaffer,12,School G,Street G 456,12654,10784.295,Teacher,35.5,181.1,36,Green,Red,2.4,3.7
Ryan,Stewart,22,School B,Street B 456,23456,8539.805,Nurse,39.8,171.3,42,Blue,Brown,2.2,9.8
Sarah,Pena,21,School H,Street H 789,67890,7923.124,Nurse,58.1,138.1,36,Brown,Blonde,6.0,4.5
Christine,Price,23,School B,Street B 456,23456,19603.284,Engineer,21.9,159.8,34,Brown,Blonde,2.2,4.5
John,Graham,20,School J,Street J 202,56789,14266.128,Engineer,37.7,119.7,40,Blue,Blonde,6.1,5.7
Mackenzie,Franklin,6,School A,Street A 123,12345,13551.265,Nurse,80.0,193.2,34,Blue,Black,8.0,8.3
Caleb,Floyd,11,School C,Street C 789,34567,10185.913,Engineer,63.6,197.3,40,Green,Brown,5.8,2.2
Lisa,Esparza,21,School M,Street M 202,56779,1298.715,Unemployed,29.4,199.5,41,Blue,Brown,6.0,3.7
Brenda,Flynn,22,School K,Street K 789,34667,727.004,Unemployed,50.3,184.8,36,Brown,Black,6.3,2.5
Bianca,Wallace,4,School K,Street K 789,34667,12888.711,Nurse,36.9,119.7,35,Brown,Brown,3.4,9.7
Shawn,English,15,School K,Street K 789,34667,689.519,Unemployed,66.7,146.2,37,Brown,Black,5.3,3.4
Kimberly,Duncan,8,School H,Street H 789,67890,501.322,Unemployed,31.9,155.0,34,Blue,Red,6.7,6.9
Scott,Oliver,5,School H,Street H 789,67890,563.534,Unemployed,39.4,121.8,38,Brown,Brown,7.8,8.5
Eric,Page,21,School K,Street K 789,34667,1486.977,Unemployed,32.6,117.3,35,Brown,Red,9.8,6.5
David,Escobar,19,School G,Street G 456,12654,17340.34,Engineer,64.9,116.0,34,Blue,Red,8.8,7.9
