First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Elizabeth,Miller,4,School J,Street J 202,56789,26998.308,Lawyer,29.5,187.5,36,Blue,Black,2.5,6.4
Matthew,Stephens,5,School C,Street C 789,34567,664.912,Unemployed,27.9,141.7,36,Brown,Red,6.9,4.8
Robin,Harper,0,School K,Street K 789,34667,502.152,Unemployed,40.8,112.9,39,Green,Red,9.0,9.0
Shawn,Munoz,5,School F,Street F 123,12456,3507.839,Teacher,55.2,173.4,37,Green,Blonde,7.2,4.4
Elizabeth,Chambers,19,School J,Street J 202,56789,10526.976,Teacher,72.9,123.6,35,Brown,Red,5.3,8.7
Erin,Campbell,17,School K,Street K 789,34667,1506.71,Unemployed,44.9,119.7,35,Blue,Blonde,5.2,8.0
Barbara,Moore,20,School L,Street L 101,45789,3577.398,Teacher,47.6,128.0,35,Blue,Blonde,6.5,6.6
George,Foster,8,School C,Street C 789,34567,8028.963,Nurse,79.2,179.5,38,Green,Blonde,6.6,9.8
Lance,Young,7,School G,Street G 456,12654,13341.241,Engineer,70.5,191.6,41,Brown,Red,4.2,4.7
Angela,Franklin,5,School F,Street F 123,12456,21731.566,Lawyer,20.1,112.6,37,Brown,Black,9.3,5.5
Brenda,Wade,7,School K,Street K 789,34667,9234.68,Nurse,41.9,116.2,35,Blue,Red,7.5,2.2
Zachary,Wright,2,School M,Street M 202,56779,866.221,Unemployed,74.2,131.8,36,Brown,Red,9.1,6.9
Rita,Silva,6,School E,Street E 202,56789,15672.087,Lawyer,50.1,133.7,42,Blue,Black,5.1,7.2
Timothy,King,3,School E,Street E 202,56789,13027.156,Engineer,64.6,106.4,37,Brown,Black,9.5,4.8
Brian,Smith,9,School E,Street E 202,56789,23093.429,Lawyer,66.7,108.5,34,Brown,Blonde,10.0,5.5
Rebecca,Edwards,1,School L,Street L 101,45789,8240.906,Engineer,23.0,116.8,42,Green,Brown,2.4,3.5
Rebekah,Wood,11,School H,Street H 789,67890,3677.72,Teacher,42.2,107.9,39,Green,Brown,5.8,8.0
Stephanie,Lozano,15,School F,Street F 123,12456,45750.834,Doctor,72.5,126.6,34,Green,Red,5.8,4.1
Evan,Hughes,20,School E,Street E 202,56789,787.561,Unemployed,31.6,183.6,37,Green,Brown,7.9,2.3
Michael,King,10,School C,Street C 789,34567,13297.467,Nurse,69.2,135.8,37,Green,Red,9.0,9.8
Michael,Carson,15,School J,Street J 202,56789,33537.19,Doctor,24.6,175.5,37,Blue,Black,7.4,2.5
Michele,Bates,21,School G,Street G 456,12654,4039.268,Teacher,44.7,121.4,38,Brown,Red,5.1,2.4
Jessica,Schneider,21,School B,Street B 456,23456,807.696,Unemployed,44.7,103.7,36,Brown,Brown,9.4,7.3
Eric,Smith,4,School K,Street K 789,34667,10267.247,Nurse,74.0,114.3,38,Blue,Brown,5.3,7.4
Adam,Poole,22,School G,Street G 456,12654,15481.661,Engineer,73.4,117.6,39,Brown,Red,3.0,3.0
Jon,Owens,7,School C,Street C 789,34567,16679.935,Doctor,31.3,145.6,34,Green,Red,6.4,5.0
Patrick,Brown,10,School C,Street C 789,34567,13532.074,Engineer,77.3,101.4,35,Blue,Blonde,4.2,9.5
Vanessa,Pierce,1,School A,Street A 123,12345,5689.52,Nurse,46.4,144.5,41,Green,Blonde,7.7,7.5
Willie,Campbell,17,School G,Street G 456,12654,1499.281,Unemployed,44.0,167.8,40,Brown,Black,4.1,9.8
Donna,Beard,2,School F,Street F 123,12456,11825.696,Engineer,76.9,186.7,42,Green,Black,2.2,8.0
Wendy,Rodriguez,24,School A,Street A 123,12345,8364.941,Teacher,48.0,143.7,37,Blue,Blonde,6.8,6.7
Ryan,Lamb,3,School M,Street M 202,56779,7025.422,Nurse,40.7,183.7,36,Brown,Red,5.5,6.6
Nancy,Hill,5,School E,Street E 202,56789,4293.586,Teacher,54.8,196.5,40,Green,Brown,3.8,2.4
Kyle,Saunders,4,School H,Street H 789,67890,6041.877,Teacher,37.1,137.9,37,Blue,Black,7.4,8.0
Gary,Jones,6,School A,Street A 123,12345,10458.837,Teacher,63.0,134.0,35,Green,Brown,4.1,4.6
Kayla,Mcdowell,3,School F,Street F 123,12456,8552.346,Nurse,60.3,101.0,38,Blue,Brown,5.7,3.8
Brian,Bush,4,School K,Street K 789,34667,580.505,Unemployed,77.4,132.3,37,Green,Black,8.2,4.2
Allison,Gutierrez,25,School D,Street D 101,45678,12185.755,Engineer,48.8,158.5,37,Brown,Blonde,2.7,9.3
Lori,Townsend,15,School L,Street L 101,45789,549.972,Unemployed,34.3,172.6,40,Green,Black,4.4,2.5
Daniel,Medina,3,School H,Street H 789,67890,4471.276,Teacher,46.1,187.8,42,Blue,Black,4.0,8.4
Elaine,Herman,10,School D,Street D 101,45678,10079.709,Teacher,58.1,106.1,35,Brown,Brown,8.6,5.9
Sharon,Coleman,17,School B,Street B 456,23456,15895.082,Doctor,58.9,187.9,40,Blue,Blonde,2.3,5.4
Joel,Mccormick,1,School H,Street H 789,67890,15795.35,Lawyer,32.4,133.3,35,Brown,Blonde,5.7,7.8
Teresa,Spears,16,School I,Street I 101,23654,17925.645,Doctor,59.2,150.3,34,Blue,Blonde,2.4,5.2
Jenna,Goodman,15,School K,Street K 789,34667,15223.052,Lawyer,57.4,171.1,37,Blue,Blonde,6.8,6.9
Ann,Johnson,11,School B,Street B 456,23456,32029.531,Doctor,27.3,178.3,38,Brown,Black,9.8,7.7
Raymond,Brooks,14,School F,Street F 123,12456,7065.138,Teacher,45.8,125.2,35,Green,Blonde,4.4,5.9
Gabriel,Kane,16,School H,Street H 789,67890,1504.901,Unemployed,29.7,184.9,39,Green,Red,8.3,10.0
Renee,Davis,20,School H,Street H 789,67890,6137.963,Nurse,63.9,184.7,40,Blue,Blonde,5.6,6.2
Herbert,Martin,20,School E,Street E 202,56789,26093.761,Doctor,57.8,187.6,38,Brown,Blonde,8.5,8.4
Heidi,Williams,15,School I,Street I 101,23654,350.816,Unemployed,41.3,101.7,40,Blue,Blonde,9.1,7.5
Anthony,Zuniga,2,School M,Street M 202,56779,8149.576,Engineer,73.4,196.0,42,Green,Red,9.1,3.8
Jose,Walter,17,School F,Street F 123,12456,13376.776,Nurse,58.5,127.8,37,Green,Red,4.0,7.9
Larry,Fisher,17,School M,Street M 202,56779,18053.048,Engineer,54.7,135.7,34,Blue,Black,7.7,6.6
Jonathan,Bailey,14,School F,Street F 123,12456,341.043,Unemployed,58.1,166.2,41,Brown,Brown,4.5,7.8
Heather,Carter,10,School J,Street J 202,56789,4444.718,Teacher,75.9,197.1,40,Green,Red,8.8,4.0
Patricia,Espinoza,6,School B,Street B 456,23456,24965.885,Doctor,59.3,123.7,35,Blue,Black,8.4,3.9
Donna,Spencer,21,School D,Street D 101,45678,869.286,Unemployed,30.0,193.8,41,Brown,Black,6.1,3.1
Debra,Frye,9,School C,Street C 789,34567,29425.227,Lawyer,40.1,126.9,35,Green,Red,2.8,2.9
Victor,Carlson,23,School E,Street E 202,56789,1060.999,Unemployed,58.2,128.3,38,Brown,Blonde,3.3,2.5
Jorge,Nelson,3,School K,Street K 789,34667,3403.556,Teacher,50.1,141.6,41,Green,Brown,3.2,5.2
Lisa,Fisher,8,School E,Street E 202,56789,547.446,Unemployed,31.3,161.8,38,Blue,Blonde,7.0,5.3
Perry,Silva,22,School E,Street E 202,56789,18279.401,Engineer,49.6,119.0,36,Green,Blonde,3.5,7.1
Christopher,Kim,11,School G,Street G 456,12654,12222.043,Nurse,34.6,117.1,34,Green,Red,3.7,8.3
Antonio,Johnson,11,School K,Street K 789,34667,10589.286,Teacher,71.1,106.5,40,Blue,Red,8.2,5.3
Zachary,Le,6,School M,Street M 202,56779,8385.708,Nurse,49.5,101.2,38,Blue,Black,7.5,9.1
Gail,Williams,21,School F,Street F 123,12456,17171.71,Engineer,50.8,157.8,37,Green,Black,6.0,7.2
Shawn,Williams,19,School C,Street C 789,34567,17109.547,Engineer,47.6,156.8,36,Green,Red,7.2,9.8
Katherine,Henderson,24,School L,Street L 101,45789,11664.466,Teacher,42.4,185.8,38,Green,Brown,5.5,4.0
Donald,Morales,3,School A,Street A 123,12345,38034.31,Doctor,76.3,196.4,37,Blue,Brown,6.9,4.5
Devin,Branch,6,School M,Street M 202,56779,303.494,Unemployed,66.7,157.8,35,Brown,Blonde,7.1,5.1
Anna,Cabrera,2,School G,Street G 456,12654,28765.633,Doctor,74.0,192.1,36,Green,Brown,9.8,8.2
Michael,Parker,21,School M,Street M 202,56779,12895.619,Nurse,23.6,109.8,35,Blue,Brown,4.5,9.7
Steven,Brown,11,School B,Street B 456,23456,742.224,Unemployed,72.1,113.8,41,Blue,Brown,4.0,7.8
Heather,James,22,School J,Street J 202,56789,19622.12,Engineer,62.3,199.2,38,Green,Blonde,8.0,4.5
Kevin,Powers,19,School I,Street I 101,23654,19989.373,Engineer,76.2,172.2,42,Blue,Brown,6.5,5.6
Scott,Stephens,13,School M,Street M 202,56779,10519.574,Engineer,39.4,171.7,40,Blue,Blonde,2.3,7.5
Shawn,Sanders,14,School B,Street B 456,23456,1142.731,Unemployed,54.2,153.9,42,Brown,Brown,8.6,9.8
David,Byrd,12,School E,Street E 202,56789,9732.673,Nurse,76.0,128.9,36,Blue,Blonde,7.6,8.0
David,Taylor,7,School G,Street G 456,12654,19300.098,Doctor,38.4,134.8,34,Brown,Black,7.5,5.5
William,Reynolds,13,School G,Street G 456,12654,30310.924,Lawyer,62.9,124.2,42,Blue,Brown,2.3,2.9
Robert,Allen,6,School H,Street H 789,67890,1485.246,Unemployed,46.4,174.7,35,Green,Red,7.6,8.9
Jaclyn,Cannon,23,School I,Street I 101,23654,47050.388,Doctor,22.3,155.3,35,Brown,Red,4.5,4.4
Rebecca,Green,2,School B,Street B 456,23456,389.666,Unemployed,72.0,163.8,35,Blue,Red,5.4,9.9
Laura,Frost,10,School J,Street J 202,56789,11609.541,Nurse,43.6,199.8,42,Brown,Black,9.7,5.6
Sara,Lee,16,School G,Street G 456,12654,10767.63,Nurse,40.0,119.9,41,Brown,Blonde,6.5,4.1
Glenda,Lopez,11,School I,Street I 101,23654,17312.277,Doctor,26.3,193.5,37,Blue,Blonde,6.5,6.9
Shannon,King,13,School M,Street M 202,56779,49950.69,Doctor,47.3,157.0,38,Brown,Brown,9.1,7.7
Derek,Pope,2,School M,Street M 202,56779,550.233,Unemployed,20.3,101.3,41,Green,Blonde,6.2,5.1
Matthew,Johnston,25,School A,Street A 123,12345,28535.012,Lawyer,50.5,106.2,40,Blue,Blonde,3.1,5.9
John,Smith,2,School M,Street M 202,56779,10439.882,Nurse,57.1,178.7,39,Green,Brown,2.9,7.8
Jeffrey,Gray,20,School G,Street G 456,12654,1089.242,Unemployed,48.4,166.3,34,Blue,Brown,9.1,3.9
Jessica,Hall,19,School F,Street F 123,12456,8124.282,Nurse,38.6,127.9,36,Blue,Blonde,4.8,8.2
Tiffany,Mills,1,School F,Street F 123,12456,12883.929,Engineer,66.7,169.8,40,Brown,Red,5.3,9.5
Gerald,Johnson,8,School B,Street B 456,23456,46860.842,Doctor,60.7,158.3,42,Blue,Brown,6.3,9.8
Tina,Davis,12,School J,Street J 202,56789,10130.141,Nurse,29.4,106.8,42,Green,Red,7.4,8.2
Michele,Hickman,18,School G,Street G 456,12654,1134.096,Unemployed,52.1,107.4,40,Brown,Brown,9.1,7.9
Kelly,Walters,20,School G,Street G 456,12654,17797.836,Engineer,69.9,104.9,36,Brown,Red,3.5,7.0
John,Brown,13,School H,Street H 789,67890,26253.272,Lawyer,76.0,180.1,37,Blue,Blonde,7.8,2.8
James,Hart,18,School G,Street G 456,12654,38297.525,Doctor,54.4,194.7,42,Blue,Blonde,7.6,7.6
Barbara,Mcdonald,5,School C,Street C 789,34567,5844.704,Nurse,60.8,149.5,41,Brown,Brown,8.3,5.4
Madeline,Massey,23,School E,Street E 202,56789,797.744,Unemployed,35.3,179.9,41,Green,Blonde,3.1,7.0
David,Hopkins,24,School M,Street M 202,56779,11341.131,Engineer,74.0,196.7,42,Brown,Blonde,9.5,4.4
Jodi,Jacobson,13,School K,Street K 789,34667,29585.016,Lawyer,40.3,100.7,38,Blue,Red,9.6,6.1
Diane,Marquez,3,School E,Street E 202,56789,44431.388,Doctor,58.6,105.1,40,Blue,Red,5.7,5.1
Molly,Wright,2,School B,Street B 456,23456,16143.792,Lawyer,27.1,180.4,40,Brown,Black,8.5,2.1
James,Clark,24,School K,Street K 789,34667,3081.391,Teacher,60.6,173.9,35,Blue,Red,3.9,4.0
Kenneth,Michael,14,School B,Street B 456,23456,12774.776,Engineer,78.7,147.2,40,Blue,Red,4.5,2.3
John,Floyd,22,School F,Street F 123,12456,7815.096,Nurse,52.4,170.8,42,Blue,Red,7.2,9.3
Karen,Murphy,11,School H,Street H 789,67890,7320.608,Nurse,62.2,183.2,38,Blue,Red,5.7,2.2
David,Nguyen,2,School H,Street H 789,67890,813.088,Unemployed,28.3,134.6,41,Blue,Black,5.6,8.8
Nicholas,Kim,17,School B,Street B 456,23456,18456.64,Engineer,30.8,176.8,36,Blue,Blonde,9.7,6.0
Jill,Campbell,10,School H,Street H 789,67890,10804.38,Lawyer,50.0,104.6,40,Green,Red,3.2,7.5
Kristen,Rodriguez,22,School K,Street K 789,34667,12581.698,Lawyer,35.2,136.9,39,Green,Blonde,7.4,2.1
Sarah,Scott,2,School G,Street G 456,12654,14649.308,Lawyer,51.4,175.3,36,Blue,Red,3.3,6.6
Mindy,Kennedy,4,School J,Street J 202,56789,33021.206,Doctor,30.8,196.5,40,Blue,Blonde,7.2,4.7
Lisa,Richmond,1,School G,Street G 456,12654,13775.192,Nurse,49.9,163.2,35,Blue,Black,3.8,8.2
Mary,Anderson,25,School G,Street G 456,12654,16138.645,Lawyer,47.9,150.8,35,Green,Brown,8.7,8.8
Shawna,Blackwell,10,School E,Street E 202,56789,387.495,Unemployed,65.0,117.4,42,Blue,Blonde,9.3,4.9
Michael,Hodges,24,School D,Street D 101,45678,31797.453,Doctor,35.8,141.5,38,Brown,Red,4.0,2.9
Michael,Wilkins,1,School A,Street A 123,12345,9445.172,Nurse,60.2,131.0,36,Blue,Brown,7.4,5.2
Brian,Gordon,23,School B,Street B 456,23456,555.304,Unemployed,62.6,165.5,41,Brown,Brown,3.5,7.5
Aaron,Wilson,23,School E,Street E 202,56789,38406.626,Doctor,56.2,159.5,37,Brown,Blonde,9.0,9.3
Jeffrey,Walsh,6,School C,Street C 789,34567,38479.873,Doctor,47.3,104.6,42,Green,Blonde,6.9,2.5
Linda,Johnson,3,School D,Street D 101,45678,25269.804,Lawyer,38.1,169.4,41,Blue,Red,8.2,9.3
Brenda,Baker,11,School E,Street E 202,56789,22516.356,Doctor,62.8,161.9,37,Green,Brown,3.9,6.0
Ronald,Hines,23,School H,Street H 789,67890,14877.343,Engineer,64.0,170.1,35,Blue,Black,7.4,3.0
Emily,Meza,13,School M,Street M 202,56779,12181.991,Nurse,73.9,184.8,38,Brown,Blonde,3.4,7.9
Kaitlin,Hubbard,18,School I,Street I 101,23654,8057.571,Nurse,32.5,119.0,36,Green,Blonde,2.7,9.3
Jose,Hernandez,24,School A,Street A 123,12345,31326.196,Lawyer,43.9,144.0,41,Brown,Black,8.5,7.1
Steven,Rodriguez,20,School G,Street G 456,12654,15193.983,Engineer,31.2,121.9,40,Brown,Blonde,2.4,9.3
Elizabeth,Graham,22,School B,Street B 456,23456,20813.062,Lawyer,74.2,151.2,37,Brown,Blonde,2.1,3.8
Eric,Jones,23,School H,Street H 789,67890,12503.367,Engineer,61.1,144.7,34,Green,Brown,8.8,4.9
Nicole,Shelton,7,School F,Street F 123,12456,8232.641,Teacher,60.1,144.3,40,Green,Brown,3.7,3.6
Sara,Winters,14,School D,Street D 101,45678,5052.211,Engineer,21.9,129.9,40,Blue,Black,7.2,9.8
Bonnie,Adams,22,School H,Street H 789,67890,22206.567,Lawyer,73.9,105.7,38,Brown,Black,2.6,7.8
James,Jackson,18,School B,Street B 456,23456,32526.34,Lawyer,33.6,177.9,37,Brown,Black,6.8,3.3
Kelli,Alvarado,0,School D,Street D 101,45678,19684.752,Engineer,34.3,166.0,38,Green,Black,8.6,2.2
Charles,Valdez,5,School D,Street D 101,45678,23767.879,Lawyer,25.5,169.9,38,Blue,Red,5.8,3.9
Amanda,Jones,26,School F,Street F 123,12456,32304.231,Doctor,64.5,144.1,38,Green,Black,7.6,7.6
Danielle,Russell,22,School G,Street G 456,12654,16819.863,Lawyer,66.6,120.3,42,Brown,Red,8.2,7.0
Adam,Santiago,25,School L,Street L 101,45789,10764.813,Teacher,41.6,104.3,39,Brown,Brown,3.6,5.1
Nicholas,Garza,14,School F,Street F 123,12456,8929.18,Engineer,43.5,123.3,40,Brown,Black,6.3,5.4
Kristy,Riley,5,School I,Street I 101,23654,1563.363,Unemployed,37.9,171.6,40,Brown,Black,3.4,2.5
Kayla,Long,1,School L,Street L 101,45789,5736.508,Engineer,28.2,149.8,37,Blue,Brown,5.4,2.5
Keith,Anderson,0,School B,Street B 456,23456,19239.508,Doctor,25.1,151.0,41,Blue,Brown,2.9,5.8
Andrew,Miller,15,School F,Street F 123,12456,8125.265,Engineer,53.6,144.2,38,Brown,Blonde,2.5,3.5
Austin,Harris,18,School A,Street A 123,12345,23704.418,Lawyer,27.7,154.6,36,Blue,Brown,2.9,3.0
Kimberly,Brock,10,School M,Street M 202,56779,42872.252,Doctor,54.6,161.3,34,Brown,Blonde,8.1,4.0
Ann,Martinez,19,School I,Street I 101,23654,15010.925,Lawyer,29.0,184.1,41,Green,Black,9.0,7.2
Charles,Wilkerson,15,School D,Street D 101,45678,3691.702,Teacher,74.8,189.8,37,Blue,Blonde,5.6,4.9
Raymond,Khan,10,School J,Street J 202,56789,9366.647,Nurse,47.4,140.0,35,Green,Red,6.9,4.6
Kendra,Spencer,2,School A,Street A 123,12345,1551.028,Unemployed,50.9,197.3,38,Brown,Red,8.0,4.5
Jacob,Hall,12,School B,Street B 456,23456,4696.344,Teacher,61.0,177.1,40,Brown,Red,6.4,7.1
Sophia,Brown,17,School H,Street H 789,67890,30454.885,Lawyer,56.6,128.8,34,Blue,Red,6.9,3.2
Antonio,Michael,10,School A,Street A 123,12345,25290.122,Doctor,33.4,192.5,38,Brown,Black,6.6,3.1
Cynthia,Walker,21,School H,Street H 789,67890,9812.715,Teacher,28.6,168.3,39,Blue,Red,4.1,7.5
Paul,Conner,12,School F,Street F 123,12456,822.919,Unemployed,79.0,187.8,36,Green,Blonde,5.5,4.1
James,Morris,26,School H,Street H 789,67890,580.331,Unemployed,28.0,105.2,41,Green,Blonde,5.9,4.4
Bradley,Fuller,10,School I,Street I 101,23654,1190.949,Unemployed,41.8,151.2,38,Green,Blonde,2.3,6.9
Tina,Russell,4,School F,Street F 123,12456,8909.802,Nurse,67.8,175.5,34,Green,Black,3.9,8.5
Jason,Sherman,14,School E,Street E 202,56789,19111.963,Engineer,27.9,173.3,35,Brown,Brown,2.0,3.6
Michael,Peterson,8,School J,Street J 202,56789,9200.178,Nurse,70.9,155.1,35,Brown,Blonde,6.2,2.0
Trevor,Butler,5,School H,Street H 789,67890,962.471,Unemployed,61.5,152.4,36,Blue,Black,8.7,5.3
Martin,Vazquez,6,School M,Street M 202,56779,5665.222,Nurse,46.6,167.6,35,Brown,Brown,6.8,3.4
Miranda,Morales,16,School E,Street E 202,56789,9386.074,Nurse,23.2,157.2,38,Green,Brown,8.0,4.6
Christie,Contreras,21,School B,Street B 456,23456,11096.534,Nurse,56.7,109.2,38,Green,Blonde,5.2,8.3
Katie,Chase,21,School J,Street J 202,56789,3312.034,Teacher,72.0,178.3,36,Blue,Black,8.3,6.4
Mark,Hester,25,School G,Street G 456,12654,9187.731,Engineer,57.4,118.3,41,Blue,Red,5.7,9.6
Amy,Gardner,11,School D,Street D 101,45678,32808.74,Lawyer,50.2,131.7,42,Blue,Red,3.2,6.8
Robert,Johnson,6,School G,Street G 456,12654,602.807,Unemployed,53.5,142.1,42,Green,Black,8.7,6.9
Gregory,Peterson,13,School L,Street L 101,45789,1254.937,Unemployed,30.9,144.1,37,Green,Brown,4.2,6.1
David,Nguyen,21,School M,Street M 202,56779,706.642,Unemployed,45.4,159.8,34,Green,Brown,3.8,5.3
Isaiah,Combs,5,School M,Street M 202,56779,26967.085,Lawyer,72.6,106.7,35,Blue,Brown,5.9,7.8
Christy,Santiago,4,School J,Street J 202,56789,1483.651,Unemployed,47.2,193.1,42,Green,Black,8.1,8.2
Sara,Phillips,22,School H,Street H 789,67890,28813.165,Lawyer,79.5,109.1,36,Green,Red,8.7,6.7
Michael,Zimmerman,15,School M,Street M 202,56779,9327.732,Engineer,21.1,162.2,39,Blue,Black,4.9,2.2
Amanda,Roberts,5,School E,Street E 202,56789,19109.596,Engineer,43.1,123.7,35,Brown,Red,6.1,2.4
Peter,Wilson,19,School H,Street H 789,67890,24588.471,Doctor,29.8,154.4,34,Green,Black,4.1,3.2
Andre,Martin,12,School C,Street C 789,34567,8775.963,Nurse,22.9,163.9,35,Blue,Brown,6.8,4.2
Matthew,Crawford,7,School L,Street L 101,45789,12212.423,Engineer,52.3,149.2,41,Blue,Black,6.7,3.2
William,Frederick,11,School D,Street D 101,45678,423.186,Unemployed,74.1,101.1,37,Blue,Brown,5.1,3.7
Julie,Gibson,23,School L,Street L 101,45789,740.489,Unemployed,48.9,150.0,40,Brown,Black,3.3,5.6
Joshua,Adams,23,School B,Street B 456,23456,28636.771,Lawyer,35.8,184.2,37,Brown,Brown,2.7,8.6
Samantha,Wood,8,School E,Street E 202,56789,8425.228,Nurse,39.1,101.2,38,Green,Brown,2.4,9.0
Angelica,Cooper,21,School M,Street M 202,56779,439.418,Unemployed,25.4,133.1,36,Green,Blonde,2.3,5.9
Elizabeth,Mendez,23,School H,Street H 789,67890,862.612,Unemployed,51.8,141.3,42,Green,Red,5.8,8.2
Scott,Moore,15,School A,Street A 123,12345,12425.504,Nurse,59.8,123.2,35,Brown,Blonde,3.2,5.3
Erika,Campos,3,School A,Street A 123,12345,45719.455,Doctor,57.1,143.9,36,Blue,Red,2.1,2.8
Kristen,Berry,4,School M,Street M 202,56779,14574.53,Lawyer,47.7,153.5,35,Green,Brown,9.7,7.9
Ryan,Simpson,3,School D,Street D 101,45678,16496.152,Engineer,46.9,122.2,38,Brown,Blonde,6.1,4.2
Joyce,Owens,15,School F,Street F 123,12456,8722.403,Nurse,54.4,138.4,36,Brown,Brown,8.6,5.5
Barbara,Butler,13,School K,Street K 789,34667,40423.686,Doctor,37.4,137.0,35,Green,Blonde,7.1,4.7
Aaron,Malone,20,School B,Street B 456,23456,31399.897,Doctor,75.7,152.9,35,Blue,Black,10.0,3.1
Felicia,Jenkins,23,School G,Street G 456,12654,4388.276,Nurse,77.4,115.7,36,Green,Black,2.6,5.3
Annette,Adams,2,School F,Street F 123,12456,27198.587,Lawyer,48.7,120.6,37,Brown,Brown,6.1,8.4
Michael,Mcintosh,13,School G,Street G 456,12654,8235.1,Engineer,57.2,138.9,42,Brown,Red,9.9,4.2
Debra,Romero,13,School K,Street K 789,34667,18745.565,Engineer,57.3,190.7,39,Blue,Brown,8.5,4.5
Patrick,Malone,24,School F,Street F 123,12456,21203.202,Doctor,51.8,114.0,39,Blue,Black,4.9,2.7
Lauren,Hamilton,19,School J,Street J 202,56789,18127.942,Doctor,70.1,130.9,38,Brown,Black,5.4,7.0
Jennifer,Simmons,16,School A,Street A 123,12345,1167.845,Unemployed,80.0,195.8,36,Blue,Red,6.2,8.8
William,Williams,23,School J,Street J 202,56789,8633.065,Teacher,37.2,178.6,37,Brown,Black,2.7,5.2
Walter,Clarke,17,School E,Street E 202,56789,5225.648,Teacher,31.8,189.0,41,Green,Brown,9.9,5.5
Natalie,Mckay,3,School H,Street H 789,67890,9003.133,Nurse,30.4,116.7,37,Brown,Brown,7.6,3.3
Eric,Rogers,22,School K,Street K 789,34667,40006.778,Doctor,72.8,116.4,38,Blue,Red,8.8,6.4
Jordan,Stewart,0,School G,Street G 456,12654,10509.853,Teacher,30.2,135.6,41,Blue,Blonde,2.2,8.6
Yolanda,Howard,23,School I,Street I 101,23654,11983.405,Nurse,32.5,130.5,36,Blue,Black,4.5,9.6
Jeffrey,Harvey,7,School D,Street D 101,45678,16813.819,Lawyer,21.0,169.7,39,Blue,Black,3.7,5.0
Keith,Rivera,16,School H,Street H 789,67890,3632.958,Teacher,65.4,104.4,38,Green,Brown,5.3,8.7
Kelsey,Turner,9,School C,Street C 789,34567,1158.907,Unemployed,39.5,152.4,34,Blue,Brown,5.5,6.3
William,Martinez,0,School J,Street J 202,56789,4776.317,Nurse,49.6,125.6,34,Green,Black,7.1,8.2
Jerome,Donovan,10,School C,Street C 789,34567,21124.606,Lawyer,56.3,168.6,36,Brown,Brown,6.9,8.2
Deanna,Wilkerson,26,School D,Street D 101,45678,939.535,Unemployed,70.0,169.2,34,Blue,Brown,5.3,2.8
Christopher,Li,17,School L,Street L 101,45789,7099.836,Teacher,60.9,183.8,35,Green,Black,2.1,6.7
Thomas,Davis,3,School H,Street H 789,67890,28621.92,Doctor,50.9,162.1,41,Blue,Brown,3.7,4.5
Madeline,Davis,22,School M,Street M 202,56779,16451.586,Lawyer,67.4,165.3,40,Brown,Brown,8.7,3.6
Ryan,Thompson,5,School D,Street D 101,45678,27134.795,Lawyer,75.2,186.5,40,Brown,Brown,8.9,9.5
Jessica,Day,13,School L,Street L 101,45789,13016.859,Nurse,67.0,115.6,34,Brown,Black,5.9,9.3
Ralph,Freeman,9,School K,Street K 789,34667,22091.112,Lawyer,40.8,144.5,40,Brown,Black,3.0,5.6
Justin,Wilson,26,School D,Street D 101,45678,10895.79,Nurse,20.7,125.9,40,Green,Blonde,5.7,7.6
Alyssa,Grimes,5,School M,Street M 202,56779,26725.363,Doctor,50.1,125.0,37,Blue,Black,3.3,8.7
Rachel,Jenkins,11,School C,Street C 789,34567,10833.278,Lawyer,77.8,185.6,34,Blue,Black,8.4,7.7
Krystal,Dixon,10,School M,Street M 202,56779,30126.373,Lawyer,23.6,186.5,42,Green,Red,6.0,8.8
Sharon,Weaver,25,School E,Street E 202,56789,1298.608,Unemployed,21.2,154.8,34,Green,Blonde,4.0,4.2
Kayla,Mckay,4,School D,Street D 101,45678,7533.384,Teacher,26.4,152.7,35,Green,Blonde,9.4,4.8
Kevin,Hernandez,20,School L,Street L 101,45789,558.322,Unemployed,69.9,105.0,41,Green,Black,8.4,4.7
Misty,Perry,15,School M,Street M 202,56779,18501.239,Lawyer,31.2,138.1,42,Brown,Blonde,5.4,9.9
William,Acosta,11,School M,Street M 202,56779,13936.437,Nurse,78.4,121.1,41,Blue,Blonde,4.4,4.3
William,Johnson,23,School M,Street M 202,56779,827.011,Unemployed,71.4,141.3,35,Blue,Brown,4.8,7.8
Thomas,Ruiz,20,School L,Street L 101,45789,4521.277,Nurse,21.3,144.7,35,Green,Brown,2.8,2.6
Andrew,Manning,5,School I,Street I 101,23654,42905.955,Doctor,26.3,187.3,38,Blue,Blonde,4.2,9.8
Christina,Madden,20,School I,Street I 101,23654,4708.391,Nurse,79.1,155.2,37,Green,Red,7.3,7.7
Veronica,Johnson,17,School A,Street A 123,12345,13068.236,Engineer,73.6,130.3,35,Green,Red,5.6,7.5
Deborah,Hughes,0,School L,Street L 101,45789,8769.873,Teacher,60.3,124.5,38,Blue,Black,5.5,5.2
Nicole,Barr,12,School F,Street F 123,12456,33715.251,Lawyer,36.5,188.6,41,Blue,Black,7.7,9.6
Melissa,Rhodes,2,School G,Street G 456,12654,41025.268,Doctor,29.5,186.3,37,Brown,Red,6.5,2.3
